"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","3","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","4","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","180,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","17","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,010,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","592,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","9","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","7","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","596,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","356,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","8","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","4","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","879,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","829,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","7","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","13","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,409,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,482,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","10","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","986,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","15","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","14","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,586,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,110,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","5","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","6","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","171,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","169,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","13","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","10","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","611,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","722,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","7","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","6","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","517,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","512,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","10","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,066,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","18","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","19","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,195,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,026,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","54","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","54","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","5,145,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,895,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","9","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","4","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","428,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","136,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","16","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","16","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","707,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","478,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","26","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","21","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,422,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,925,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","8","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","2","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","311,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","12","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,200,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,466,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","33","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","29","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,819,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","3,265,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","16","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","9","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,009,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","999,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","8","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","14","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","811,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,869,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","19","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","12","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,150,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,717,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","15","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","13","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,858,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,065,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","11","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","4","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,108,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","119,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","20","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","17","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,606,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","771,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","19","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","21","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","781,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","741,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","36","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","29","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,722,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,422,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","14","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","19","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,145,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,055,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","20","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","22","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,775,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,739,000","39.6"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH RECEIPTS","TOTAL","NOT SPECIFIED","9","30.1"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CCC LOANS","CCC LOANS - OPERATIONS WITH REPAYMENTS","TOTAL","NOT SPECIFIED","11","34.2"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CCC LOANS","CCC LOANS - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","962,000","34.9"
"CENSUS","2017","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CCC LOANS","CCC LOANS - REPAYMENTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,038,000","39.6"
