GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001,Median_Household_Income_Adjusted
G1200610,2000,3,5,Florida,12,Indian River,61,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Indian River County,39635,50189.60256
G1200630,2000,3,5,Florida,12,Jackson,63,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jackson County,29744,37664.67865
G1200650,2000,3,5,Florida,12,Jefferson,65,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jefferson County,32998,41785.2026
G1200670,2000,3,5,Florida,12,Lafayette,67,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lafayette County,30651,38813.20822
G1200690,2000,3,5,Florida,12,Lake,69,,,,,,,,,,,,,5960,9999,9999,,,,,,,,Lake County,36903,46730.0846
G1200710,2000,3,5,Florida,12,Lee,71,,,,,,,,,,,,,2700,9999,9999,,,,,,,,Lee County,40319,51055.74834
G1200730,2000,3,5,Florida,12,Leon,73,,,,,,,,,,,,,8240,9999,9999,,,,,,,,Leon County,37517,47507.58973
G1200750,2000,3,5,Florida,12,Levy,75,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Levy County,26959,34138.04706
G1200770,2000,3,5,Florida,12,Liberty,77,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Liberty County,28840,36519.94797
G1200790,2000,3,5,Florida,12,Madison,79,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Madison County,26533,33598.60539
G1200810,2000,3,5,Florida,12,Manatee,81,,,,,,,,,,,,,7510,9999,9999,,,,,,,,Manatee County,38673,48971.42676
G1200830,2000,3,5,Florida,12,Marion,83,,,,,,,,,,,,,5790,9999,9999,,,,,,,,Marion County,31944,40450.52767
G1200850,2000,3,5,Florida,12,Martin,85,,,,,,,,,,,,,2710,9999,9999,,,,,,,,Martin County,43083,54555.78774
G1200860,2000,3,5,Florida,12,Miami-Dade,86,,,,,,,,,,,,,4992,5000,9999,,,,,,,,Miami-Dade County,35966,45543.56618
G1200870,2000,3,5,Florida,12,Monroe,87,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Monroe County,42283,53542.75173
G1200890,2000,3,5,Florida,12,Nassau,89,,,,,,,,,,,,,3600,9999,9999,,,,,,,,Nassau County,46022,58277.42876
G1200910,2000,3,5,Florida,12,Okaloosa,91,,,,,,,,,,,,,2750,9999,9999,,,,,,,,Okaloosa County,41474,52518.31907
G1200930,2000,3,5,Florida,12,Okeechobee,93,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Okeechobee County,30456,38566.2807
G1200950,2000,3,5,Florida,12,Orange,95,,,,,,,,,,,,,5960,9999,9999,,,,,,,,Orange County,41311,52311.91298
G1200970,2000,3,5,Florida,12,Osceola,97,,,,,,,,,,,,,5960,9999,9999,,,,,,,,Osceola County,38214,48390.19735
G1200990,2000,3,5,Florida,12,Palm Beach,99,,,,,,,,,,,,,8960,9999,9999,,,,,,,,Palm Beach County,45062,57061.78555
G1201010,2000,3,5,Florida,12,Pasco,101,,,,,,,,,,,,,8280,9999,9999,,,,,,,,Pasco County,32969,41748.48005
G1201030,2000,3,5,Florida,12,Pinellas,103,,,,,,,,,,,,,8280,9999,9999,,,,,,,,Pinellas County,37111,46993.47396
G1201050,2000,3,5,Florida,12,Polk,105,,,,,,,,,,,,,3980,9999,9999,,,,,,,,Polk County,36036,45632.20683
G1201070,2000,3,5,Florida,12,Putnam,107,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Putnam County,28180,35684.19326
G1201090,2000,3,5,Florida,12,St Johns,109,,,,,,,,,,,,,3600,9999,9999,,,,,,,,St. Johns County,50099,63440.1135
G1201110,2000,3,5,Florida,12,St Lucie,111,,,,,,,,,,,,,2710,9999,9999,,,,,,,,St. Lucie County,36363,46046.2853
G1201130,2000,3,5,Florida,12,Santa Rosa,113,,,,,,,,,,,,,6080,9999,9999,,,,,,,,Santa Rosa County,41881,53033.70114
G1201150,2000,3,5,Florida,12,Sarasota,115,,,,,,,,,,,,,7510,9999,9999,,,,,,,,Sarasota County,41957,53129.93956
G1201170,2000,3,5,Florida,12,Seminole,117,,,,,,,,,,,,,5960,9999,9999,,,,,,,,Seminole County,49326,62461.26746
G1201190,2000,3,5,Florida,12,Sumter,119,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sumter County,32073,40613.87972
G1201210,2000,3,5,Florida,12,Suwannee,121,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Suwannee County,29963,37941.99726
G1201230,2000,3,5,Florida,12,Taylor,123,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Taylor County,30032,38029.37161
G1201250,2000,3,5,Florida,12,Union,125,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Union County,34563,43766.95429
G1201270,2000,3,5,Florida,12,Volusia,127,,,,,,,,,,,,,2020,9999,9999,,,,,,,,Volusia County,35219,44597.64381
G1201290,2000,3,5,Florida,12,Wakulla,129,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wakulla County,37149,47041.59317
G1201310,2000,3,5,Florida,12,Walton,131,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Walton County,32407,41036.82225
G1201330,2000,3,5,Florida,12,Washington,133,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,27922,35357.48915
G1300010,2000,3,5,Georgia,13,Appling,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Appling County,30266,38325.68465
G1300030,2000,3,5,Georgia,13,Atkinson,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Atkinson County,26470,33518.8288
G1300050,2000,3,5,Georgia,13,Bacon,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bacon County,26910,34075.99861
G1300070,2000,3,5,Georgia,13,Baker,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Baker County,30338,38416.85789
G1300090,2000,3,5,Georgia,13,Baldwin,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Baldwin County,35159,44521.66611
G1300110,2000,3,5,Georgia,13,Banks,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Banks County,38523,48781.48251
G1300130,2000,3,5,Georgia,13,Barrow,13,,,,,,,,,,,,,520,9999,9999,,,,,,,,Barrow County,45019,57007.33487
G1300150,2000,3,5,Georgia,13,Bartow,15,,,,,,,,,,,,,520,9999,9999,,,,,,,,Bartow County,43660,55286.43995
G1300170,2000,3,5,Georgia,13,Ben Hill,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ben Hill County,27100,34316.59466
G1300190,2000,3,5,Georgia,13,Berrien,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Berrien County,30044,38044.56715
G1300210,2000,3,5,Georgia,13,Bibb,21,,,,,,,,,,,,,4680,9999,9999,,,,,,,,Bibb County,34532,43727.69914
G1300230,2000,3,5,Georgia,13,Bleckley,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bleckley County,33448,42355.03535
G1300250,2000,3,5,Georgia,13,Brantley,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Brantley County,30361,38445.98267
G1300270,2000,3,5,Georgia,13,Brooks,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Brooks County,26911,34077.2649
G1300290,2000,3,5,Georgia,13,Bryan,29,,,,,,,,,,,,,7520,9999,9999,,,,,,,,Bryan County,48345,61219.03206
G1300310,2000,3,5,Georgia,13,Bulloch,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bulloch County,29499,37354.43638
G1300330,2000,3,5,Georgia,13,Burke,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Burke County,27877,35300.50588
G1300350,2000,3,5,Georgia,13,Butts,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Butts County,39879,50498.57854
G1300370,2000,3,5,Georgia,13,Calhoun,37,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Calhoun County,24588,31135.6616
G1300390,2000,3,5,Georgia,13,Camden,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Camden County,41056,51989.00776
G1300430,2000,3,5,Georgia,13,Candler,43,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Candler County,25022,31685.23364
G1300450,2000,3,5,Georgia,13,Carroll,45,,,,,,,,,,,,,520,9999,9999,,,,,,,,Carroll County,38799,49130.97993
G1300470,2000,3,5,Georgia,13,Catoosa,47,,,,,,,,,,,,,1560,9999,9999,,,,,,,,Catoosa County,39998,50649.26764
G1300490,2000,3,5,Georgia,13,Charlton,49,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Charlton County,27869,35290.37552
G1300510,2000,3,5,Georgia,13,Chatham,51,,,,,,,,,,,,,7520,9999,9999,,,,,,,,Chatham County,37752,47805.16906
G1300530,2000,3,5,Georgia,13,Chattahoochee,53,,,,,,,,,,,,,1800,9999,9999,,,,,,,,Chattahoochee County,37106,46987.14249
G1300550,2000,3,5,Georgia,13,Chattooga,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Chattooga County,30664,38829.67006
G1300570,2000,3,5,Georgia,13,Cherokee,57,,,,,,,,,,,,,520,9999,9999,,,,,,,,Cherokee County,60896,77112.30067
G1300590,2000,3,5,Georgia,13,Clarke,59,,,,,,,,,,,,,500,9999,9999,,,,,,,,Clarke County,28403,35966.57705
G1300610,2000,3,5,Georgia,13,Clay,61,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Clay County,21448,27159.49528
